50,1000,0.0058141,0.0076196
100,1000,0.0060915,0.0074593
50,1000,0.0072641,0.0097958
100,1000,0.0067276,0.0099099
200,1000,0.0072171,0.0089112
400,1000,0.0083273,0.0094701
800,1000,0.0074516,0.0093401
5,20000,0.1638404,0.2197148
5,40000,0.3575348,0.4598957
5,80000,0.5426748,0.7420266
